,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,beth0223.xml,1,1,1,כל,arc,0,,,,
1,beth0223.xml,2,1,1,מן,arc,0,,,,
2,beth0223.xml,3,1,1,דיפתח,arc,0,,,,
3,beth0223.xml,4,2,2,הדה,arc,0,,,,
4,beth0223.xml,5,2,2,קבורתה,arc,0,,,,
5,beth0223.xml,6,3,3,על,arc,0,,,,
6,beth0223.xml,7,3,3,על,arc,0,,,,
7,beth0223.xml,8,3,3,מן,arc,0,,,,
8,beth0223.xml,9,3,3,דבגוה,arc,0,,,,
9,beth0223.xml,10,4,4,ימות,arc,0,,,,
10,beth0223.xml,11,4,4,בסוף,arc,0,,,,
11,beth0223.xml,12,4,4,ביש,arc,0,,,,
